pool_rank,trade_date,symbol,name,close,price_factor_score,action,target_weight,recommendation_tier,confidence,model_version,strategy_type,strategy_label,stock_profile,stock_profile_label,profile_adjust_note,profile_score_adjust,profile_penalty_scale,profile_max_action,market_regime_key,market_regime_label,market_breadth_20d,market_breadth_60d,market_avg_momentum_20d,market_amount_trend,market_volatility_20d,adaptive_note,effective_buy_score_threshold,score_weight_alpha,score_weight_fundamental,score_weight_valuation,score_weight_liquidity,score_weight_risk,risk_flags,reason,review_required,amount,amount_yi,pct_change,intraday_position_pct,amplitude_pct_display,gap_pct_display,alpha_score,liquidity_capacity_score,risk_control_score,crowding_penalty,momentum_score,medium_momentum_score,long_momentum_score,liquidity_score,capacity_score,trend20_score,trend60_score,trend120_score,stability_score,tradability_score,reversal_risk_score,board,source_time,industry,market,fundamental_quality_score,valuation_sanity_score,financial_data_score,data_completeness,raw_institutional_score,score_rank,gate_penalty_score,amount_ma20_yi,amount_ma60_yi,volatility_60d,garp_score,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv_yi,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps,end_date
903,2026-06-18,000032,深桑达A,24.6,28.18,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,high_vol_theme,高波动题材,高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。,-1.0,1.12,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,80.0,0.12,0.33,0.22,0.08,0.25,negative_profit_growth|high_debt_ratio|quality_buy_gate|valuation_buy_gate,中长期质量成长 3-12月；综合评分 28.2；个股画像 高波动题材，高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 28.59%；60日动量 35.69%；20日成交 10.02亿；换手 12.9526%；PE_TTM --；ROE -1.3785；门禁扣分 18.0；暂不入池,True,3666822.51186,36.6682251186,5.9432,59.3,9.95,0.56,84.67,59.66,75.64,6.31,0.7136802249191163,0.9875144160858446,0.9717151370179192,0.6237230419977299,0.6574021554169031,1.0,0.8058189733107638,0.588808241316552,0.5068415051311288,1.0,1.0,main,tushare_proxy,建筑工程,主板,17.54,41.95,1.0,0.938,41.19,0.49574588769143507,18.0,10.024772419440001,6.575155914646667,0.6259053714222987,0.0,12.9526,,,4.047,0.6047,0.1016,298.93411051,-1.3785,6.6395,-141.971,2.1376,81.8668,0.7233,20260331
904,2026-06-18,600436,片仔癀,112.89,28.18,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|long_trend_gate|weak_price_alpha|liquidity_buy_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 28.2；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -10.48%；60日动量 -27.76%；20日成交 4.72亿；换手 0.5735%；PE_TTM 35.8026；ROE --；门禁扣分 18.0；暂不入池,True,392825.417,3.92825417,-1.4921,10.2,2.49,-0.63,0.62,28.84,70.21,3.31,0.0,0.0,0.0,0.26390465380249717,0.8474191718661372,0.0,0.0,0.0,0.9692132269099202,1.0,0.04542462146148808,main,tushare_proxy,中成药,主板,50.0,44.89,0.0,0.7,41.19,0.49574588769143507,18.0,4.7243892469999995,3.9818602155000002,0.23293477829157153,0.0,0.5735,,35.8026,4.4771,7.9185,2.8523,681.08478708,,,,,,,
905,2026-06-18,600101,明星电力,8.69,28.13,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|long_trend_gate|liquidity_watch|weak_price_alpha|liquidity_buy_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 28.1；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -8.72%；60日动量 -17.47%；20日成交 3.33亿；换手 5.0819%；PE_TTM 25.8365；ROE --；门禁扣分 18.0；暂不入池,True,245481.886,2.45481886,-4.2952,2.8,3.96,-0.55,0.25,24.24,63.84,2.24,0.0,0.0,0.0,0.06867196367763904,0.06863301191151447,0.0,0.0,0.0,0.7839224629418472,0.75,0.19716242661448158,main,tushare_proxy,水力发电,主板,50.0,62.72,0.0,0.7,41.18,0.4943278502552467,18.0,3.3348275275,3.1707707751666665,0.47478063261064074,0.0,5.0819,,25.8365,1.5072,1.5476,1.8412,47.60925125,,,,,,,
906,2026-06-18,688209,英集芯,25.61,28.07,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|valuation_expensive_or_invalid|liquidity_watch|weak_price_alpha|liquidity_buy_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 28.1；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 2.69%；60日动量 24.56%；20日成交 3.21亿；换手 3.3986%；PE_TTM 54.6；ROE --；门禁扣分 18.0；暂不入池,True,370398.442,3.70398442,1.7886,83.0,4.45,-0.04,49.33,26.1,75.67,4.17,0.04290296712109048,0.6632986067528556,0.7256122716873569,0.049943246311010214,0.3170731707317073,0.5164721787086116,0.38529642821794374,0.3535112765859371,0.7160775370581528,0.75,0.6130445138411054,star,tushare_proxy,半导体,科创板,50.0,30.51,0.0,0.7,41.16,0.4931934203062961,18.0,3.2051744399999995,2.7361709971666666,0.5148015494817632,0.0,3.3986,,54.6,4.9684,6.6136,0.3446,111.0920824,,,,,,,
907,2026-06-18,688361,中科飞测,252.21,28.07,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,negative_profit_growth|valuation_expensive_or_invalid|quality_buy_gate|valuation_buy_gate,中长期质量成长 3-12月；综合评分 28.1；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 4.39%；60日动量 53.40%；20日成交 23.87亿；换手 2.3374%；PE_TTM 15628.1263；ROE -2.2794；门禁扣分 18.0；暂不入池,True,2065270.281,20.65270281,0.1986,50.2,3.73,-1.01,57.59,77.03,73.38,4.62,0.1492022267290256,0.6653985877877369,0.5395370275530063,0.8637911464245176,0.8905275099262621,0.6309493946812433,0.7116807870912832,0.693426181434179,0.30729760547320406,1.0,0.9071765108298668,star,tushare_proxy,半导体,科创板,35.04,23.04,1.0,1.0,41.16,0.4931934203062961,18.0,23.874440104999998,17.479880511833336,0.7309420828809938,0.0,2.3374,,15628.1263,17.4106,40.9782,,883.1466067199999,-2.2794,47.7718,-354.2775,34.6295,36.8283,-0.0578,20260331
908,2026-06-18,601567,三星电气,15.05,28.04,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|long_trend_gate|liquidity_watch|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 28.0；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -16.44%；60日动量 -46.23%；20日成交 3.46亿；换手 1.8909%；PE_TTM 22.2152；ROE --；门禁扣分 18.0；暂不入池,True,400100.871,4.00100871,-2.1456,36.4,3.58,-0.65,3.58,24.59,58.74,2.06,0.0,0.0,0.0,0.09364358683314415,0.5632444696539989,0.0,0.0,0.0,0.8329532497149372,0.75,0.0,main,tushare_proxy,电气设备,主板,50.0,65.59,0.0,0.7,41.15,0.4923425978445831,18.0,3.4585679364999997,4.9952729305,0.44440143277521515,0.0,1.8909,,22.2152,1.8086,1.5142,4.1689,211.4840147,,,,,,,
909,2026-06-18,301132,满坤科技,46.97,27.88,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|liquidity_watch|liquidity_buy_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 27.9；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 35.79%；60日动量 18.91%；20日成交 3.65亿；换手 11.797%；PE_TTM 63.5726；ROE --；门禁扣分 18.0；暂不入池,True,520492.97178,5.2049297178,5.598,74.9,8.61,0.22,63.62,19.27,71.41,5.92,0.5191705148340018,0.48101265822784833,0.8422939068100358,0.12939841089670828,0.05388542257515598,0.8108432682104735,0.5038120013471983,0.5090101251044635,0.4218928164196123,0.75,0.75,chinext,tushare_proxy,元器件,创业板,50.0,37.54,0.0,0.7,41.07,0.4895065229722065,18.0,3.6475767538249997,2.746583814941667,0.6669479128383017,0.0,11.797,,63.5726,3.7882,4.0601,0.8921,69.55608814,,,,,,,
910,2026-06-18,300990,同飞股份,99.24,27.88,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|valuation_expensive_or_invalid|alpha_buy_gate|liquidity_buy_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 27.9；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 5.57%；60日动量 18.14%；20日成交 5.58亿；换手 11.5992%；PE_TTM 67.7572；ROE --；门禁扣分 18.0；暂不入池,True,887532.90609,8.875329060899999,6.037,84.3,7.87,-0.34,55.95,36.17,70.65,6.52,0.2234042553191485,0.4562211981566815,0.9023418899614737,0.3598183881952327,0.18547929665343166,0.7299443150871853,0.4436011263567207,0.37144061459010785,0.32440136830102617,1.0,0.8365384615384615,chinext,tushare_proxy,专用机械,创业板,50.0,25.57,0.0,0.7,41.07,0.4895065229722065,18.0,5.579743346515,4.853809591671666,0.7216429376113267,0.0,11.5992,,67.7572,7.9314,5.678,0.502,169.91535384,,,,,,,
911,2026-06-18,600481,双良节能,4.74,27.88,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|long_trend_gate|weak_price_alpha|risk_score_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 27.9；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -39.23%；60日动量 -31.00%；20日成交 8.14亿；换手 4.5369%；PE_TTM --；ROE --；门禁扣分 18.0；暂不入池,True,452713.567,4.52713567,-5.9524,0.0,4.76,-1.39,0.0,52.96,56.92,2.94,0.0,0.0,0.0,0.5459704880817253,0.27283040272263187,0.0,0.0,0.0,0.5638540478905358,1.0,0.0,main,tushare_proxy,电气设备,主板,50.0,51.07,0.0,0.638,41.07,0.4895065229722065,18.0,8.1378598185,7.671069691166666,0.5956078176771282,0.0,4.5369,,,2.2538,1.4375,,97.84220784,,,,,,,
912,2026-06-18,688595,芯海科技,40.0,27.84,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|valuation_expensive_or_invalid|liquidity_watch|alpha_buy_gate|liquidity_buy_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 27.8；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 13.64%；60日动量 23.15%；20日成交 3.26亿；换手 4.9071%；PE_TTM --；ROE --；门禁扣分 18.0；暂不入池,True,280542.864,2.80542864,1.4199,80.2,4.49,-0.15,57.77,25.55,70.48,4.04,0.7272727272727265,0.617829334180836,0.8055318213997992,0.05959137343927355,0.10380034032898469,0.44467497364651176,0.43379230891064485,0.36054597373095826,0.39110604332953247,0.75,0.75,star,tushare_proxy,半导体,科创板,50.0,32.73,0.0,0.638,41.06,0.4883720930232558,18.0,3.2619384339999997,2.0637073898333336,0.6835266437699039,0.0,4.9071,,,8.9046,6.6428,,57.6374,,,,,,,
913,2026-06-18,688521,芯原股份,274.0,27.81,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,negative_profit_growth|valuation_expensive_or_invalid|weak_price_alpha|risk_score_gate|quality_buy_gate|valuation_buy_gate,中长期质量成长 3-12月；综合评分 27.8；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 0.17%；60日动量 37.34%；20日成交 55.37亿；换手 5.4878%；PE_TTM --；ROE -10.2131；门禁扣分 18.0；暂不入池,True,7852239.558,78.52239558000001,6.4243,71.7,8.66,1.37,41.43,94.7,58.51,4.04,0.0,0.9573934837092732,0.0,0.960272417707151,0.9461145774248441,0.5903036829021077,0.37835684842990336,0.5212102804456086,0.11801596351197263,1.0,0.691455055564288,star,tushare_proxy,半导体,科创板,33.66,32.59,1.0,0.938,41.05,0.4878048780487805,18.0,55.36751711400001,61.28907414533333,0.8856426839100878,0.0,5.4878,,,45.7899,40.0445,,1441.007922,-10.2131,32.2948,-54.6871,114.4735,59.7352,-0.5864,20260331
914,2026-06-18,300241,瑞丰光电,6.75,27.78,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|weak_price_alpha|liquidity_buy_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 27.8；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -1.89%；60日动量 -5.73%；20日成交 6.17亿；换手 7.7201%；PE_TTM 71.4899；ROE --；门禁扣分 18.0；暂不入池,True,314360.213,3.14360213,-3.9829,15.4,3.7,-1.42,14.84,33.92,69.18,3.74,0.0,0.0,0.5261865793780691,0.4108967082860386,0.04197390811117414,0.0,0.08130813781320166,0.18305120173256187,0.6596351197263398,1.0,0.37565490743974855,chinext,tushare_proxy,半导体,创业板,50.0,37.68,0.0,0.7,41.04,0.48723766307430516,18.0,6.169342558039999,4.098482582846667,0.5460538217880514,0.0,7.7201,,71.4899,2.1165,2.4981,0.2843,48.28035672,,,,,,,
915,2026-06-18,603687,大胜达,19.45,27.73,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,negative_profit_growth|alpha_buy_gate|liquidity_buy_gate|quality_buy_gate|valuation_buy_gate,中长期质量成长 3-12月；综合评分 27.7；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 15.98%；60日动量 45.26%；20日成交 8.55亿；换手 12.0899%；PE_TTM 154.178；ROE 0.553；门禁扣分 18.0；暂不入池,True,1260110.141,12.60110141,5.4201,82.4,10.79,-1.63,53.13,48.0,71.21,6.23,0.8738073941562314,0.8134971824292213,0.0,0.5658342792281499,0.3040272263187748,0.5285564527553478,0.41455701450667276,0.7731821087709293,0.1425313568985177,1.0,0.9297955069124424,main,tushare_proxy,广告包装,主板,31.08,40.7,1.0,1.0,41.0,0.48667044809982984,18.0,8.5462245115,11.804817329833332,0.8529112782036216,0.0,12.0899,,154.178,3.2693,4.797,0.298,106.98120455,0.553,19.3498,-25.9416,5.2782,21.4668,0.0158,20260331
916,2026-06-18,603505,金石资源,19.37,27.67,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|valuation_expensive_or_invalid|weak_price_alpha|liquidity_buy_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 27.7；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -7.63%；60日动量 7.43%；20日成交 5.83亿；换手 3.1092%；PE_TTM 50.9224；ROE --；门禁扣分 18.0；暂不入池,True,510593.631,5.10593631,-2.761,23.9,3.36,-1.1,15.66,43.49,73.47,4.17,0.0,0.11071153811747425,0.13211647109952207,0.3819523269012486,0.4617129892229155,0.15857180088610956,0.22191268032270872,0.16651868698142472,0.725769669327252,1.0,0.4680517198091891,main,tushare_proxy,化工原料,主板,50.0,30.57,0.0,0.7,40.98,0.4852524106636415,18.0,5.833464919,4.356974585833333,0.5089510200792277,0.0,3.1092,,50.9224,8.5964,4.1289,0.5444,163.03124656,,,,,,,
917,2026-06-18,300677,英科医疗,40.23,27.67,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|long_trend_gate|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 27.7；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -15.66%；60日动量 -28.33%；20日成交 6.27亿；换手 2.717%；PE_TTM 39.4317；ROE --；门禁扣分 18.0；暂不入池,True,512960.47016,5.1296047016,-2.6379,10.7,2.95,0.0,2.79,43.89,58.13,3.02,0.0,0.0,0.0,0.4188422247446084,0.5184344866704481,0.0,0.0,0.0,0.6043329532497149,1.0,0.0,chinext,tushare_proxy,医疗保健,创业板,50.0,49.64,0.0,0.7,40.98,0.4852524106636415,18.0,6.273892710429999,8.49777943931,0.5729485598881463,0.0,2.717,,39.4317,1.4433,2.5527,0.371,263.40725259,,,,,,,
918,2026-06-18,002400,省广集团,6.99,27.63,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|long_trend_gate|weak_price_alpha|liquidity_buy_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 27.6；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -16.49%；60日动量 -19.93%；20日成交 5.90亿；换手 3.209%；PE_TTM 153.1117；ROE --；门禁扣分 18.0；暂不入池,True,389606.91963,3.8960691963,-0.2853,38.1,3.0,-0.14,0.0,39.74,61.81,3.08,0.0,0.0,0.0,0.38933030646992056,0.3539421440726035,0.0,0.0,0.0,0.7269099201824402,1.0,0.0,main,tushare_proxy,广告包装,主板,50.0,48.72,0.0,0.7,40.97,0.4844015882019285,18.0,5.902741349659999,8.660374938386667,0.508332401813901,0.0,3.209,,153.1117,2.4315,0.5497,0.2289,121.85926329000002,,,,,,,
919,2026-06-18,688531,日联科技,181.88,27.6,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,valuation_expensive_or_invalid|weak_price_alpha|quality_buy_gate|valuation_buy_gate,中长期质量成长 3-12月；综合评分 27.6；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 22.07%；60日动量 140.14%；20日成交 13.78亿；换手 5.5252%；PE_TTM 162.9188；ROE 0.9546；门禁扣分 18.0；暂不入池,True,1162090.028,11.620900279999999,0.3199,25.2,4.62,1.48,45.35,71.45,63.92,11.36,0.8900779974605476,0.0,0.0,0.7292849035187288,0.5587067498581962,0.1983355242689323,1.0,1.0,0.09064994298745721,1.0,0.6930775526614307,star,tushare_proxy,专用机械,科创板,58.08,27.28,1.0,1.0,40.95,0.4838343732274532,18.0,13.778117201,9.755648569333335,0.9207913546037405,0.08984609137376623,5.5252,,162.9188,8.8112,25.6465,0.3275,301.18218532,0.9546,42.8837,24.9792,48.3362,19.9471,0.0071,20260331
